Data;Estados;Categoria de Produtos;Família de Produtos;Receita;Valor Devolução;Quantidade de venda;Quantidade Devolução;Custo;Quantidade de NFs;Quantidade de Clientes;
11/07/2025;AM;PEÇAS - LINHA PESADA;ÁUDIO;100;0;4;0;65;1;1;
11/07/2025;AM;PEÇAS - LINHA PESADA;CAMINHAO;326;0;1;0;230;1;1;
11/07/2025;AM;PEÇAS - LINHA PESADA;CARROCERIA;5986;304;56;2;4231;21;18;
11/07/2025;AM;PEÇAS - LINHA PESADA;CHASSI;374;0;8;0;280;2;2;
11/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES DE FIXAÇÃO;1565;25;25;2;1059;13;12;
11/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES EXTERNOS;3164;0;19;0;2037;13;12;
11/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES INTERNOS CABINE;3944;429;21;1;2803;13;11;
11/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES INTERNOS DO MOTOR;25498;763;122;2;19714;47;41;
11/07/2025;AM;PEÇAS - LINHA PESADA;DIREÇÃO;6284;1334;20;2;4261;15;12;
11/07/2025;AM;PEÇAS - LINHA PESADA;ELÉTRICA;21770;1969;54;14;16242;57;49;
11/07/2025;AM;PEÇAS - LINHA PESADA;EXAUSTÃO;377;0;11;0;242;6;6;
11/07/2025;AM;PEÇAS - LINHA PESADA;FERRAMENTAS;64;0;1;0;42;1;1;
11/07/2025;AM;PEÇAS - LINHA PESADA;FIXAÇÃO;1669;486;90;26;990;23;20;
11/07/2025;AM;PEÇAS - LINHA PESADA;FREIOS;64509;5327;250;19;47210;72;54;
11/07/2025;AM;PEÇAS - LINHA PESADA;HIDRÁULICO;586;0;1;0;401;1;1;
11/07/2025;AM;PEÇAS - LINHA PESADA;IGNIÇÃO;460;76;4;1;319;5;4;
11/07/2025;AM;PEÇAS - LINHA PESADA;ILUMINAÇÃO;7681;497;275;8;4874;43;32;
11/07/2025;AM;PEÇAS - LINHA PESADA;INJEÇÃO;2998;0;17;0;2047;12;11;
11/07/2025;AM;PEÇAS - LINHA PESADA;LUBRIFICAÇÃO;851;0;1;0;573;1;1;
11/07/2025;AM;PEÇAS - LINHA PESADA;MANGUEIRAS;586;0;4;0;350;4;4;
11/07/2025;AM;PEÇAS - LINHA PESADA;MEDIDORES;62;0;1;0;30;1;1;
11/07/2025;AM;PEÇAS - LINHA PESADA;MONITORAMENTO;865;0;24;0;538;3;3;
11/07/2025;AM;PEÇAS - LINHA PESADA;MOTOR;19345;0;88;0;13656;48;33;
11/07/2025;AM;PEÇAS - LINHA PESADA;PARTIDA;1507;0;3;0;1117;3;2;
11/07/2025;AM;PEÇAS - LINHA PESADA;PNEUMÁTICO;4303;0;9;0;3580;9;9;
11/07/2025;AM;PEÇAS - LINHA PESADA;POLIAS E TENSORES;137;0;1;0;80;1;1;
11/07/2025;AM;PEÇAS - LINHA PESADA;REFRIGERACAO;1655;0;1;0;1196;1;1;
11/07/2025;AM;PEÇAS - LINHA PESADA;REPARO;927;0;6;0;656;4;4;
11/07/2025;AM;PEÇAS - LINHA PESADA;ROLAMENTO;1662;233;22;2;1186;18;12;
11/07/2025;AM;PEÇAS - LINHA PESADA;SENSORES;859;0;4;0;569;2;2;
11/07/2025;AM;PEÇAS - LINHA PESADA;SINALIZAÇÃO VISUAL;46;0;10;0;27;3;3;
11/07/2025;AM;PEÇAS - LINHA PESADA;SUSPENSÃO;21255;678;339;4;15368;63;42;
11/07/2025;AM;PEÇAS - LINHA PESADA;TRANSMISSÃO;102895;10733;265;15;80395;129;81;
11/07/2025;AM;PEÇAS - LINHA PESADA;TURBOALIMENTAÇÃO;4104;0;2;0;3146;2;2;
11/07/2025;AM;PEÇAS - LINHA PESADA;UNIVERSAL;4734;531;64;7;3782;33;28;
11/07/2025;AM;PEÇAS - LINHA PESADA;VÁLVULAS;5013;64;7;1;3694;8;8;
11/07/2025;AM;PEÇAS - LINHA PESADA;VEDAÇÃO;138;0;1;0;66;1;1;
12/07/2025;AM;PEÇAS - LINHA PESADA;A CLASSIFICAR;356;147;9;1;194;8;4;
12/07/2025;AM;PEÇAS - LINHA PESADA;ACESSÓRIOS;1993;0;35;0;1303;9;9;
12/07/2025;AM;PEÇAS - LINHA PESADA;ADMISSÃO;54;0;8;0;38;1;1;
12/07/2025;AM;PEÇAS - LINHA PESADA;ARREFECIMENTO;11637;0;28;0;8163;24;23;
12/07/2025;AM;PEÇAS - LINHA PESADA;ÁUDIO;28;0;1;0;16;1;1;
12/07/2025;AM;PEÇAS - LINHA PESADA;CARROCERIA;1937;0;7;0;1369;5;5;
12/07/2025;AM;PEÇAS - LINHA PESADA;CHASSI;1432;0;12;0;916;6;6;
12/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES DE FIXAÇÃO;332;63;26;2;219;10;7;
12/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES EXTERNOS;3376;0;13;0;2282;8;7;
12/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES INTERNOS CABINE;2880;34;12;1;1880;11;9;
12/07/2025;AM;PEÇAS - LINHA PESADA;CONFORTO;837;0;1;0;526;1;1;
12/07/2025;AM;PEÇAS - LINHA PESADA;DIREÇÃO;1169;564;11;1;832;8;7;
12/07/2025;AM;PEÇAS - LINHA PESADA;ELÉTRICA;8114;210;49;2;5760;34;30;
12/07/2025;AM;PEÇAS - LINHA PESADA;ESTRIBO;482;0;3;0;333;2;1;
12/07/2025;AM;PEÇAS - LINHA PESADA;EXAUSTÃO;164;0;15;0;120;5;5;
12/07/2025;AM;PEÇAS - LINHA PESADA;FERRAMENTAS;77;0;1;0;42;1;1;
12/07/2025;AM;PEÇAS - LINHA PESADA;FIXAÇÃO;2801;0;228;0;1882;15;14;
12/07/2025;AM;PEÇAS - LINHA PESADA;FREIOS;17526;1414;53;5;13396;34;31;
12/07/2025;AM;PEÇAS - LINHA PESADA;HIDRÁULICO;1307;0;1;0;913;1;1;
12/07/2025;AM;PEÇAS - LINHA PESADA;IGNIÇÃO;134;0;1;0;67;1;1;
12/07/2025;AM;PEÇAS - LINHA PESADA;ILUMINAÇÃO;12708;40;251;2;8375;29;22;
12/07/2025;AM;PEÇAS - LINHA PESADA;INJEÇÃO;2811;374;18;2;1723;14;13;
12/07/2025;AM;PEÇAS - LINHA PESADA;LUBRIFICAÇÃO;3554;0;4;0;2455;3;3;
12/07/2025;AM;PEÇAS - LINHA PESADA;MANGUEIRAS;229;0;2;0;137;2;2;
12/07/2025;AM;PEÇAS - LINHA PESADA;MATERIAIS E ACABAMENTOS;2299;0;240;0;2342;1;1;
12/07/2025;AM;PEÇAS - LINHA PESADA;MONITORAMENTO;115;0;3;0;67;3;2;
12/07/2025;AM;PEÇAS - LINHA PESADA;MOTOR;8932;0;70;0;6685;28;24;
12/07/2025;AM;PEÇAS - LINHA PESADA;PARTIDA;3136;1320;2;1;2273;4;4;
12/07/2025;AM;PEÇAS - LINHA PESADA;PNEUMÁTICO;2458;0;13;0;1786;8;7;
12/07/2025;AM;PEÇAS - LINHA PESADA;POLIAS E TENSORES;149;0;1;0;109;1;1;
12/07/2025;AM;PEÇAS - LINHA PESADA;ROLAMENTO;834;0;8;0;574;7;5;
12/07/2025;AM;PEÇAS - LINHA PESADA;SENSORES;2374;0;5;0;1482;4;4;
12/07/2025;AM;PEÇAS - LINHA PESADA;SUSPENSÃO;10663;156;132;1;7612;38;25;
12/07/2025;AM;PEÇAS - LINHA PESADA;TRANSMISSÃO;46251;349;161;3;34177;71;54;
12/07/2025;AM;PEÇAS - LINHA PESADA;TURBOALIMENTAÇÃO;3573;2221;2;1;3134;4;4;
12/07/2025;AM;PEÇAS - LINHA PESADA;UNIVERSAL;3781;411;39;11;2816;20;16;
12/07/2025;AM;PEÇAS - LINHA PESADA;VÁLVULAS;1770;0;10;0;1379;9;8;
13/07/2025;AM;PEÇAS - LINHA PESADA;ARREFECIMENTO;30;0;1;0;15;1;1;
13/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES INTERNOS DO MOTOR;930;0;3;0;573;1;1;
13/07/2025;AM;PEÇAS - LINHA PESADA;ELÉTRICA;406;0;9;0;202;9;5;
13/07/2025;AM;PEÇAS - LINHA PESADA;FREIOS;296;0;1;0;101;1;1;
13/07/2025;AM;PEÇAS - LINHA PESADA;IGNIÇÃO;99;0;1;0;56;1;1;
13/07/2025;AM;PEÇAS - LINHA PESADA;ILUMINAÇÃO;97;0;13;0;51;2;2;
13/07/2025;AM;PEÇAS - LINHA PESADA;INJEÇÃO;137;0;1;0;103;1;1;
13/07/2025;AM;PEÇAS - LINHA PESADA;MOTOR;71;0;1;0;36;1;1;
13/07/2025;AM;PEÇAS - LINHA PESADA;PARTIDA;1349;0;1;0;982;1;1;
13/07/2025;AM;PEÇAS - LINHA PESADA;PNEUMÁTICO;443;0;1;0;278;1;1;
13/07/2025;AM;PEÇAS - LINHA PESADA;TRANSMISSÃO;2602;0;9;0;1842;7;5;
13/07/2025;AM;PEÇAS - LINHA PESADA;UNIVERSAL;185;0;1;0;170;1;1;
14/07/2025;AM;PEÇAS - LINHA PESADA;A CLASSIFICAR;173;124;0;10;160;7;7;
14/07/2025;AM;PEÇAS - LINHA PESADA;ACESSÓRIOS;1759;0;9;0;1021;6;6;
14/07/2025;AM;PEÇAS - LINHA PESADA;ADMISSÃO;2113;0;3;0;1699;2;2;
14/07/2025;AM;PEÇAS - LINHA PESADA;ALIMENTAÇÃO;53;148;3;1;37;3;2;
14/07/2025;AM;PEÇAS - LINHA PESADA;ARREFECIMENTO;6301;0;31;0;4789;25;22;
14/07/2025;AM;PEÇAS - LINHA PESADA;ÁUDIO;609;0;16;0;395;5;5;
14/07/2025;AM;PEÇAS - LINHA PESADA;CAMINHAO;551;0;2;0;313;2;2;
14/07/2025;AM;PEÇAS - LINHA PESADA;CARROCERIA;3663;726;22;10;2663;12;10;
14/07/2025;AM;PEÇAS - LINHA PESADA;CHASSI;4073;0;8;0;3021;5;5;
14/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES DE FIXAÇÃO;2124;0;62;0;1288;7;6;
14/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES EXTERNOS;4493;0;21;0;3101;8;8;
14/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES INTERNOS CABINE;4833;1084;22;1;3633;11;9;
14/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES INTERNOS DO MOTOR;29725;217;114;1;23103;44;33;
14/07/2025;AM;PEÇAS - LINHA PESADA;DIREÇÃO;6379;0;20;0;4139;10;9;
14/07/2025;AM;PEÇAS - LINHA PESADA;ELÉTRICA;12611;0;101;0;8923;55;47;
14/07/2025;AM;PEÇAS - LINHA PESADA;EXAUSTÃO;1338;0;12;0;871;5;5;
14/07/2025;AM;PEÇAS - LINHA PESADA;FIXAÇÃO;3468;11;248;1;2262;30;24;
14/07/2025;AM;PEÇAS - LINHA PESADA;FREIOS;41253;568;232;4;30085;69;53;
14/07/2025;AM;PEÇAS - LINHA PESADA;HIDRÁULICO;607;0;1;0;401;1;1;
14/07/2025;AM;PEÇAS - LINHA PESADA;IGNIÇÃO;100;0;1;0;56;1;1;
14/07/2025;AM;PEÇAS - LINHA PESADA;ILUMINAÇÃO;8684;92;152;25;5936;37;30;
14/07/2025;AM;PEÇAS - LINHA PESADA;INJEÇÃO;5447;0;19;0;4708;14;12;
14/07/2025;AM;PEÇAS - LINHA PESADA;LUBRIFICAÇÃO;3930;0;7;0;2706;7;7;
14/07/2025;AM;PEÇAS - LINHA PESADA;MANGUEIRAS;469;0;2;0;249;2;2;
14/07/2025;AM;PEÇAS - LINHA PESADA;MONITORAMENTO;964;0;28;0;627;5;5;
14/07/2025;AM;PEÇAS - LINHA PESADA;MOTOR;19440;137;96;3;14713;42;36;
14/07/2025;AM;PEÇAS - LINHA PESADA;PNEUMÁTICO;9922;0;19;0;7209;9;9;
14/07/2025;AM;PEÇAS - LINHA PESADA;POLIAS E TENSORES;93;0;1;0;65;1;1;
14/07/2025;AM;PEÇAS - LINHA PESADA;REFRIGERACAO;1324;0;1;0;947;1;1;
14/07/2025;AM;PEÇAS - LINHA PESADA;RODA;46;0;4;0;33;1;1;
14/07/2025;AM;PEÇAS - LINHA PESADA;ROLAMENTO;1780;0;23;0;1212;13;12;
14/07/2025;AM;PEÇAS - LINHA PESADA;SENSORES;1974;202;9;1;1373;9;8;
14/07/2025;AM;PEÇAS - LINHA PESADA;SINALIZAÇÃO VISUAL;180;0;40;0;106;4;3;
14/07/2025;AM;PEÇAS - LINHA PESADA;SUSPENSÃO;19621;1159;185;2;14592;55;47;
14/07/2025;AM;PEÇAS - LINHA PESADA;TRANSMISSÃO;56256;28062;288;20;41429;127;89;
14/07/2025;AM;PEÇAS - LINHA PESADA;TURBOALIMENTAÇÃO;7463;0;3;0;6008;3;3;
14/07/2025;AM;PEÇAS - LINHA PESADA;UNIVERSAL;4399;355;107;4;3424;36;29;
14/07/2025;AM;PEÇAS - LINHA PESADA;VÁLVULAS;2360;313;16;1;1573;10;10;
14/07/2025;AM;PEÇAS - LINHA PESADA;VEDAÇÃO;277;0;5;0;231;2;2;
15/07/2025;AM;PEÇAS - LINHA PESADA;A CLASSIFICAR;1240;0;27;0;778;12;11;
15/07/2025;AM;PEÇAS - LINHA PESADA;ACESSÓRIOS;1146;0;16;0;772;8;6;
15/07/2025;AM;PEÇAS - LINHA PESADA;ADMISSÃO;12935;0;46;0;10436;8;7;
15/07/2025;AM;PEÇAS - LINHA PESADA;ARREFECIMENTO;13226;0;39;0;9475;26;26;
15/07/2025;AM;PEÇAS - LINHA PESADA;ÁUDIO;634;0;17;0;419;4;4;
15/07/2025;AM;PEÇAS - LINHA PESADA;CAMINHAO;103;0;1;0;61;1;1;
15/07/2025;AM;PEÇAS - LINHA PESADA;CARROCERIA;2902;0;24;0;2074;16;16;
15/07/2025;AM;PEÇAS - LINHA PESADA;CHASSI;3735;0;17;0;2869;9;6;
15/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES DE FIXAÇÃO;1293;150;45;8;922;15;11;
15/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES EXTERNOS;3514;290;16;1;2254;12;11;
15/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES INTERNOS CABINE;2925;0;24;0;1950;15;15;
15/07/2025;AM;PEÇAS - LINHA PESADA;COMPONENTES INTERNOS DO MOTOR;33338;243;92;2;26642;43;33;
15/07/2025;AM;PEÇAS - LINHA PESADA;CONFORTO;432;0;1;0;261;1;1;
15/07/2025;AM;PEÇAS - LINHA PESADA;DIREÇÃO;6334;523;27;2;4269;22;13;
15/07/2025;AM;PEÇAS - LINHA PESADA;ELÉTRICA;13025;61;88;2;8994;60;53;
15/07/2025;AM;PEÇAS - LINHA PESADA;EXAUSTÃO;620;0;12;0;417;7;7;
15/07/2025;AM;PEÇAS - LINHA PESADA;FIXAÇÃO;2974;4;133;1;1933;19;16;
15/07/2025;AM;PEÇAS - LINHA PESADA;FREIOS;29203;4835;192;6;21889;67;49;
15/07/2025;AM;PEÇAS - LINHA PESADA;HIDRÁULICO;534;0;1;0;362;1;1;
15/07/2025;AM;PEÇAS - LINHA PESADA;IGNIÇÃO;381;0;5;0;278;2;2;
15/07/2025;AM;PEÇAS - LINHA PESADA;ILUMINAÇÃO;7716;622;136;10;4914;46;39;
15/07/2025;AM;PEÇAS - LINHA PESADA;INJEÇÃO;6317;232;15;1;4469;14;14;
15/07/2025;AM;PEÇAS - LINHA PESADA;LUBRIFICAÇÃO;471;0;1;0;454;1;1;
15/07/2025;AM;PEÇAS - LINHA PESADA;MANGUEIRAS;1086;0;5;0;841;5;5;
15/07/2025;AM;PEÇAS - LINHA PESADA;MONITORAMENTO;193;0;5;0;112;5;4;
15/07/2025;AM;PEÇAS - LINHA PESADA;MOTOR;19279;3770;72;5;14369;40;36;
15/07/2025;AM;PEÇAS - LINHA PESADA;OUTROS;1349;0;45;0;1006;3;3;
15/07/2025;AM;PEÇAS - LINHA PESADA;PARTIDA;11476;0;10;0;8597;8;8;
15/07/2025;AM;PEÇAS - LINHA PESADA;PNEUMÁTICO;9621;0;11;0;7442;8;8;
15/07/2025;AM;PEÇAS - LINHA PESADA;POLIAS E TENSORES;516;0;2;0;362;1;1;
15/07/2025;AM;PEÇAS - LINHA PESADA;REPARO;2173;0;13;0;1483;7;7;
15/07/2025;AM;PEÇAS - LINHA PESADA;ROLAMENTO;952;137;13;1;665;11;11;
15/07/2025;AM;PEÇAS - LINHA PESADA;SENSORES;3546;0;5;0;2594;5;5;
15/07/2025;AM;PEÇAS - LINHA PESADA;SINALIZAÇÃO VISUAL;40;0;10;0;27;1;1;
15/07/2025;AM;PEÇAS - LINHA PESADA;SUSPENSÃO;20131;2689;199;6;14771;50;41;
15/07/2025;AM;PEÇAS - LINHA PESADA;TRANSMISSÃO;94365;7882;242;7;71767;127;78;
15/07/2025;AM;PEÇAS - LINHA PESADA;UNIVERSAL;3695;252;53;5;2736;26;21;
15/07/2025;AM;PEÇAS - LINHA PESADA;VÁLVULAS;5447;0;12;0;3775;11;9;
01/07/2025;AM;PNEU;CÂMARA DE AR;2216;0;57;0;1385;31;20;
01/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;82827;5240;77;4;62729;21;21;
01/07/2025;AM;PNEU;PNEUS HIGH PERFORMANCE;24317;0;108;0;19106;3;3;
01/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;7194;88;45;1;5077;39;24;
01/07/2025;AM;PNEU;PNEUS PASSEIO;98343;0;474;0;71576;141;70;
01/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;25019;613;50;2;18781;20;17;
02/07/2025;AM;PNEU;CÂMARA DE AR;7447;0;150;0;4696;27;21;
02/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;57855;1602;85;1;46120;25;25;
02/07/2025;AM;PNEU;PNEUS HIGH PERFORMANCE;2039;0;7;0;1604;3;3;
02/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;9650;0;51;0;6537;40;22;
02/07/2025;AM;PNEU;PNEUS PASSEIO;97638;553;499;3;69833;142;74;
02/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;33446;2768;64;4;25503;31;27;
02/07/2025;AM;PNEU;PNEUS VANS/UTILITARIOS;5937;0;15;0;4443;3;3;
02/07/2025;AM;PNEU;RODA;2514;0;4;0;2037;2;2;
03/07/2025;AM;PNEU;CÂMARA DE AR;5790;70;79;1;3556;33;26;
03/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;20156;0;21;0;14633;6;6;
03/07/2025;AM;PNEU;PNEUS HIGH PERFORMANCE;5274;0;6;0;5031;3;3;
03/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;7266;167;37;1;4933;32;19;
03/07/2025;AM;PNEU;PNEUS PASSEIO;94025;370;487;2;67199;135;63;
03/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;54611;0;96;0;42580;36;32;
03/07/2025;AM;PNEU;PNEUS VANS/UTILITARIOS;3428;0;6;0;2613;2;2;
03/07/2025;AM;PNEU;RODA;8572;0;16;0;6985;3;2;
04/07/2025;AM;PNEU;CÂMARA DE AR;8363;0;105;0;5316;21;18;
04/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;52155;0;44;0;40463;18;14;
04/07/2025;AM;PNEU;PNEUS HIGH PERFORMANCE;254;0;1;0;196;1;1;
04/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;3159;0;17;0;2253;16;11;
04/07/2025;AM;PNEU;PNEUS PASSEIO;61739;560;304;2;44551;117;61;
04/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;19508;2110;41;4;14617;21;16;
04/07/2025;AM;PNEU;PNEUS VANS/UTILITARIOS;1641;0;4;0;1197;2;2;
05/07/2025;AM;PNEU;CÂMARA DE AR;899;0;33;0;560;13;12;
05/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;26911;0;33;0;20629;10;10;
05/07/2025;AM;PNEU;PNEUS HIGH PERFORMANCE;1453;0;3;0;1315;2;2;
05/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;5184;212;27;1;3555;26;22;
05/07/2025;AM;PNEU;PNEUS PASSEIO;56388;1376;283;8;40304;105;51;
05/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;22922;0;42;0;17408;10;10;
05/07/2025;AM;PNEU;PNEUS VANS/UTILITARIOS;3878;0;8;0;3654;3;3;
06/07/2025;AM;PNEU;CÂMARA DE AR;69;0;1;0;38;1;1;
06/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;1171;0;2;0;937;1;1;
06/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;347;0;2;0;243;2;2;
06/07/2025;AM;PNEU;PNEUS PASSEIO;4516;418;18;2;3345;16;5;
07/07/2025;AM;PNEU;CÂMARA DE AR;7438;140;128;2;4780;37;23;
07/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;24554;0;33;0;18708;13;11;
07/07/2025;AM;PNEU;PNEUS HIGH PERFORMANCE;1168;0;3;0;899;2;2;
07/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;6527;152;40;1;4610;34;24;
07/07/2025;AM;PNEU;PNEUS PASSEIO;85016;877;423;4;61050;152;69;
07/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;43876;1350;87;4;33903;33;28;
07/07/2025;AM;PNEU;PNEUS VANS/UTILITARIOS;1205;0;2;0;928;1;1;
08/07/2025;AM;PNEU;CÂMARA DE AR;2449;0;41;0;1447;27;17;
08/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;37686;0;50;0;28516;17;15;
08/07/2025;AM;PNEU;PNEUS HIGH PERFORMANCE;3441;0;12;0;2620;3;2;
08/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;6337;360;38;2;4395;38;24;
08/07/2025;AM;PNEU;PNEUS PASSEIO;121901;1417;721;8;91349;134;72;
08/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;33971;0;67;0;25769;25;20;
08/07/2025;AM;PNEU;PNEUS VANS/UTILITARIOS;1671;0;2;0;1344;1;1;
08/07/2025;AM;PNEU;RODA;2385;0;4;0;1960;2;2;
09/07/2025;AM;PNEU;CÂMARA DE AR;1733;11;21;1;1058;17;14;
09/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;146201;8764;278;8;109916;24;21;
09/07/2025;AM;PNEU;PNEUS HIGH PERFORMANCE;2490;0;8;0;1789;3;3;
09/07/2025;AM;PNEU;PNEUS INDUSTRIAIS;61041;0;32;0;50154;7;2;
09/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;8464;0;45;0;5896;34;22;
09/07/2025;AM;PNEU;PNEUS PASSEIO;65934;1456;316;6;46929;113;55;
09/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;37333;378;83;1;28716;32;26;
09/07/2025;AM;PNEU;RODA;2123;0;4;0;1746;2;2;
10/07/2025;AM;PNEU;CÂMARA DE AR;9128;0;104;0;5538;27;22;
10/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;83314;0;119;0;63540;17;15;
10/07/2025;AM;PNEU;PNEUS HIGH PERFORMANCE;465;249;1;1;373;3;3;
10/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;6220;0;35;0;4197;24;18;
10/07/2025;AM;PNEU;PNEUS PASSEIO;78316;4081;392;13;57078;152;70;
10/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;40827;1454;74;3;31956;27;21;
10/07/2025;AM;PNEU;PNEUS VANS/UTILITARIOS;1315;0;2;0;1008;2;2;
11/07/2025;AM;PNEU;CÂMARA DE AR;4849;223;114;4;3300;23;21;
11/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;38874;0;53;0;28497;22;16;
11/07/2025;AM;PNEU;PNEUS HIGH PERFORMANCE;1099;0;4;0;783;1;1;
11/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;8824;124;49;1;5852;31;24;
11/07/2025;AM;PNEU;PNEUS PASSEIO;77516;1078;382;6;55974;128;66;
11/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;23328;1241;41;2;18183;18;15;
11/07/2025;AM;PNEU;PNEUS VANS/UTILITARIOS;4391;0;9;0;3598;5;4;
12/07/2025;AM;PNEU;CÂMARA DE AR;1225;32;26;1;724;19;14;
12/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;21721;0;23;0;16250;8;7;
12/07/2025;AM;PNEU;PNEUS HIGH PERFORMANCE;2158;0;8;0;1470;2;2;
12/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;8926;656;59;2;6602;27;20;
12/07/2025;AM;PNEU;PNEUS PASSEIO;63462;1043;316;6;44675;134;59;
12/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;18772;2577;37;7;14119;21;15;
12/07/2025;AM;PNEU;PNEUS VANS/UTILITARIOS;1577;0;4;0;1194;2;1;
13/07/2025;AM;PNEU;CÂMARA DE AR;71;0;1;0;27;1;1;
13/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;426;0;3;0;285;3;2;
13/07/2025;AM;PNEU;PNEUS PASSEIO;5282;0;24;0;3810;11;4;
13/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;2291;0;5;0;1766;3;2;
13/07/2025;AM;PNEU;PNEUS VANS/UTILITARIOS;511;0;1;0;364;1;1;
14/07/2025;AM;PNEU;CÂMARA DE AR;8698;0;55;0;5434;16;14;
14/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;57772;0;69;0;43401;20;18;
14/07/2025;AM;PNEU;PNEUS HIGH PERFORMANCE;2627;0;6;0;1876;2;2;
14/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;5489;175;30;1;3760;27;21;
14/07/2025;AM;PNEU;PNEUS PASSEIO;95486;1828;436;6;68312;155;62;
14/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;38665;0;81;0;29994;30;24;
14/07/2025;AM;PNEU;PNEUS VANS/UTILITARIOS;1648;0;4;0;1265;2;2;
15/07/2025;AM;PNEU;CÂMARA DE AR;9276;2300;128;73;5810;30;17;
15/07/2025;AM;PNEU;PNEUS CAMINHÕES E ÔNIBUS;63576;1008;79;2;47663;26;20;
15/07/2025;AM;PNEU;PNEUS MOTOCICLETAS;7462;520;42;3;5221;36;25;
15/07/2025;AM;PNEU;PNEUS PASSEIO;69866;678;374;2;50488;112;59;
15/07/2025;AM;PNEU;PNEUS PICKUPs SUVs;26852;0;51;0;19482;17;15;
15/07/2025;AM;PNEU;PNEUS VANS/UTILITARIOS;1830;0;5;0;1362;3;2;
15/07/2025;AM;PNEU;RODA;1206;0;2;0;947;1;1;
